obs_id,station_id,station_name,climate_zone,latitude,longitude,elevation_m,timestamp,date,hour_of_day,month,day_of_week,is_weekend,season,temperature_c,feels_like_c,dew_point_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,wind_gust_kmh,precipitation_mm,precipitation_type,cloud_cover_pct,visibility_km,uv_index,is_thunderstorm,weather_condition,road_surface,outdoor_suitability_score,umbrella_needed,clothing_recommendation,recommendation_headline,recommendation_text
OBS-0042096,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 23:00:00,2025-05-05,23,5,0,0,spring,14.6,14.6,10.0,74.1,1005.8,0,43,0.0,0.2,rain,95,5.4,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 14.6°C).
OBS-0042097,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 00:00:00,2025-05-06,0,5,1,0,spring,8.4,6.0,-5.7,36.4,1005.5,14.3,149,21.8,0,none,8,11.7,0,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 6.0°C).
OBS-0042098,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 01:00:00,2025-05-06,1,5,1,0,spring,10.1,10.1,4.3,67.3,1011.5,10.3,279,15.2,0,none,35,22.1,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 10.1°C).
OBS-0042099,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 02:00:00,2025-05-06,2,5,1,0,spring,9.3,9.0,-1.0,48.5,1001.6,4.8,51,8.8,0,none,23,27.3,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 9.0°C).
OBS-0042100,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 03:00:00,2025-05-06,3,5,1,0,spring,12.4,12.4,3.4,54.3,999.1,2.2,282,4.3,0,none,12,24.0,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.4°C).
OBS-0042101,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 04:00:00,2025-05-06,4,5,1,0,spring,12.1,12.1,-3.9,32.5,1000.3,0,98,0.0,0,none,31,5.1,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.1°C).
OBS-0042102,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 05:00:00,2025-05-06,5,5,1,0,spring,14.0,14.0,6.5,60.6,1005.8,17.8,54,31.3,0,none,5,7.2,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 14.0°C).
OBS-0042103,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 06:00:00,2025-05-06,6,5,1,0,spring,14.5,14.5,6.0,56.5,999.3,6.8,176,13.6,0,none,29,16.5,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 14.5°C).
OBS-0042104,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 07:00:00,2025-05-06,7,5,1,0,spring,15.5,15.5,2.4,41.2,1002.1,17.4,158,21.3,0,none,33,11.6,1.4,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 15.5°C).
OBS-0042105,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 08:00:00,2025-05-06,8,5,1,0,spring,17.7,17.7,1.1,32.7,993.4,10.3,185,12.7,0,none,22,29.1,3.0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 17.7°C).
OBS-0042106,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 09:00:00,2025-05-06,9,5,1,0,spring,18.9,18.9,12.7,67.2,1006.6,19.0,28,32.1,0,none,28,12.5,4.1,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 18.9°C).
OBS-0042107,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 10:00:00,2025-05-06,10,5,1,0,spring,18.8,18.8,4.1,37.7,1010.7,13.5,39,25.7,0,none,15,14.6,5.8,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 18.8°C). Moderate UV — sunscreen recommended.
OBS-0042108,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 11:00:00,2025-05-06,11,5,1,0,spring,19.1,19.1,7.5,47.0,994.6,5.4,71,10.2,0,none,24,10.7,6.2,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 19.1°C). Moderate UV — sunscreen recommended.
OBS-0042109,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 12:00:00,2025-05-06,12,5,1,0,spring,19.8,19.8,11.9,60.2,1003.0,2.5,4,3.0,0,none,27,25.3,6.5,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 19.8°C). Moderate UV — sunscreen recommended.
OBS-0042110,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 13:00:00,2025-05-06,13,5,1,0,spring,18.2,18.2,8.5,53.0,1011.1,0,248,0.0,0,none,35,26.2,6.2,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 18.2°C). Moderate UV — sunscreen recommended.
OBS-0042111,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 14:00:00,2025-05-06,14,5,1,0,spring,18.6,18.6,12.8,68.8,1003.5,10.1,61,19.4,0,none,7,26.2,7.7,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 18.6°C). Moderate UV — sunscreen recommended.
OBS-0042112,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 15:00:00,2025-05-06,15,5,1,0,spring,19.1,19.1,4.5,38.1,1000.8,10.3,29,15.3,0,none,19,13.4,6.5,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 19.1°C). Moderate UV — sunscreen recommended.
OBS-0042113,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 16:00:00,2025-05-06,16,5,1,0,spring,16.7,16.7,9.3,61.7,998.4,8.1,237,10.4,0,none,3,13.3,6.4,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 16.7°C). Moderate UV — sunscreen recommended.
OBS-0042114,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 17:00:00,2025-05-06,17,5,1,0,spring,15.4,15.4,8.7,64.3,997.0,7.7,298,10.4,0,none,33,17.1,3.9,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 15.4°C).
OBS-0042115,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 18:00:00,2025-05-06,18,5,1,0,spring,13.6,13.6,2.7,47.7,1012.3,2.5,114,3.7,0,none,1,21.9,3.6,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 13.6°C).
OBS-0042116,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 19:00:00,2025-05-06,19,5,1,0,spring,12.0,12.0,5.6,65.1,999.4,4.4,168,6.8,0,none,8,19.8,1.7,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.0°C).
OBS-0042117,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 20:00:00,2025-05-06,20,5,1,0,spring,11.9,11.9,1.5,48.9,1002.1,15.3,250,18.9,0,none,25,11.5,0.0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 11.9°C).
OBS-0042118,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 21:00:00,2025-05-06,21,5,1,0,spring,10.6,10.6,-2.8,38.9,999.7,0,304,0.0,0,none,2,21.8,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 10.6°C).
OBS-0042119,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 22:00:00,2025-05-06,22,5,1,0,spring,10.0,8.0,2.1,57.9,1009.2,14.1,16,16.9,0,none,24,23.3,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 8.0°C).
OBS-0042120,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-06 23:00:00,2025-05-06,23,5,1,0,spring,10.6,10.6,4.5,65.9,1000.0,3.6,93,6.4,0,none,13,24.5,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 10.6°C).
OBS-0042121,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 00:00:00,2025-05-07,0,5,2,0,spring,6.4,5.0,2.4,75.4,1003.1,7.3,337,11.9,1.6,rain,74,6.7,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 5.0°C).
OBS-0042122,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 01:00:00,2025-05-07,1,5,2,0,spring,6.8,4.8,1.5,68.8,1003.2,9.9,260,16.0,1.7,rain,91,11.8,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 4.8°C).
OBS-0042123,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 02:00:00,2025-05-07,2,5,2,0,spring,9.0,7.7,7.6,91.1,997.1,8.4,176,11.0,0.8,rain,65,18.6,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 7.7°C).
OBS-0042124,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 03:00:00,2025-05-07,3,5,2,0,spring,6.2,5.1,1.9,74.1,998.5,5.9,132,8.7,0.5,rain,84,20.5,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 5.1°C).
OBS-0042125,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 04:00:00,2025-05-07,4,5,2,0,spring,11.0,11.0,8.9,86.9,1011.4,14.1,146,19.3,0.4,rain,87,24.8,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 11.0°C).
OBS-0042126,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 05:00:00,2025-05-07,5,5,2,0,spring,8.4,7.3,6.0,85.0,1005.4,7.3,111,13.1,0.9,rain,76,23.6,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 7.3°C).
OBS-0042127,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 06:00:00,2025-05-07,6,5,2,0,spring,11.4,11.4,4.6,63.1,998.2,0,182,0.0,0.8,rain,64,29.6,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 11.4°C).
OBS-0042128,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 07:00:00,2025-05-07,7,5,2,0,spring,10.9,10.9,4.3,63.6,999.3,2.6,83,4.4,1.7,rain,88,15.8,0.6,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 10.9°C).
OBS-0042129,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 08:00:00,2025-05-07,8,5,2,0,spring,13.7,13.7,11.3,85.3,1004.4,17.7,283,31.3,0.9,rain,91,26.6,1.2,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 13.7°C).
OBS-0042130,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 09:00:00,2025-05-07,9,5,2,0,spring,14.5,14.5,12.4,87.1,1007.9,17.8,104,35.0,1.6,rain,92,6.0,1.6,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 14.5°C).
OBS-0042131,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 10:00:00,2025-05-07,10,5,2,0,spring,15.2,15.2,11.0,76.1,986.9,9.2,156,18.1,1.2,rain,75,20.2,2.9,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 15.2°C).
OBS-0042132,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 11:00:00,2025-05-07,11,5,2,0,spring,16.7,16.7,11.3,70.7,999.0,13.4,42,26.2,0.5,rain,82,5.7,2.9,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 16.7°C).
OBS-0042133,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 12:00:00,2025-05-07,12,5,2,0,spring,17.2,17.2,12.5,74.0,1004.5,10.4,61,20.3,1.2,rain,78,21.1,3.4,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 17.2°C).
OBS-0042134,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 13:00:00,2025-05-07,13,5,2,0,spring,15.4,15.4,13.5,88.6,1003.5,0,63,0.0,3.4,rain,95,1.5,2.4,1,thunderstorm,wet,0,1,long_sleeves_light_layer,Thunderstorm warning,Stay indoors — lightning risk is high. Wear long sleeves light layer (feels like 15.4°C).
OBS-0042135,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 14:00:00,2025-05-07,14,5,2,0,spring,16.2,16.2,11.6,74.3,1000.0,4.5,321,5.5,3.0,rain,63,5.1,4.3,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 16.2°C).
OBS-0042136,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 15:00:00,2025-05-07,15,5,2,0,spring,15.9,15.9,8.6,62.1,996.9,24.6,289,40.0,2.4,rain,82,24.3,2.9,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 15.9°C).
OBS-0042137,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 16:00:00,2025-05-07,16,5,2,0,spring,14.0,14.0,12.4,90.1,996.9,5.6,329,8.7,2.6,rain,86,10.3,2.3,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 14.0°C).
OBS-0042138,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 17:00:00,2025-05-07,17,5,2,0,spring,12.0,12.0,10.1,87.9,1007.4,14.0,310,17.7,2.6,rain,99,22.7,1.3,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 12.0°C).
OBS-0042139,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 18:00:00,2025-05-07,18,5,2,0,spring,9.8,8.3,6.4,79.5,993.8,10.3,209,15.2,3.4,rain,98,1.3,1.0,1,thunderstorm,wet,0,1,light_jacket_or_sweater,Thunderstorm warning,Stay indoors — lightning risk is high. Wear light jacket or sweater (feels like 8.3°C).
OBS-0042140,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 19:00:00,2025-05-07,19,5,2,0,spring,10.0,19.3,7.8,86.0,1004.5,0,168,0.0,3.2,rain,62,3.8,1.0,1,thunderstorm,wet,0,1,long_sleeves_light_layer,Thunderstorm warning,Stay indoors — lightning risk is high. Wear long sleeves light layer (feels like 19.3°C).
OBS-0042141,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 20:00:00,2025-05-07,20,5,2,0,spring,8.5,7.1,6.5,87.5,1003.3,8.5,63,11.3,1.1,rain,97,11.3,0.0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 7.1°C).
OBS-0042142,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 21:00:00,2025-05-07,21,5,2,0,spring,8.6,13.0,3.0,67.7,1003.2,0.1,120,0.2,0.6,rain,91,7.5,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 13.0°C).
OBS-0042143,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 22:00:00,2025-05-07,22,5,2,0,spring,6.7,4.1,2.0,72.0,1008.0,13.0,309,25.2,1.7,rain,92,23.0,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 4.1°C).
OBS-0042144,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-07 23:00:00,2025-05-07,23,5,2,0,spring,6.3,4.4,5.2,92.8,998.7,9.3,189,12.0,0.7,rain,91,27.7,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 4.4°C).
OBS-0042145,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 00:00:00,2025-05-08,0,5,3,0,spring,14.9,14.9,7.6,61.7,1000.2,5.5,259,8.4,0,none,6,11.2,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 14.9°C).
OBS-0042146,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 01:00:00,2025-05-08,1,5,3,0,spring,11.3,11.3,5.4,66.8,995.8,4.5,103,8.2,0,none,28,11.0,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 11.3°C).
OBS-0042147,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 02:00:00,2025-05-08,2,5,3,0,spring,12.2,12.2,-1.3,39.0,1004.3,0,307,0.0,0,none,16,22.6,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.2°C).
OBS-0042148,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 03:00:00,2025-05-08,3,5,3,0,spring,12.0,12.0,-2.9,35.2,989.6,0,71,0.0,0,none,33,22.2,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.0°C).
OBS-0042149,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 04:00:00,2025-05-08,4,5,3,0,spring,15.1,15.1,3.2,44.8,1008.5,7.3,136,12.2,0,none,4,27.0,0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 15.1°C).
OBS-0042150,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 05:00:00,2025-05-08,5,5,3,0,spring,16.7,16.7,6.2,49.8,1007.7,8.6,331,16.9,0,none,0,14.7,0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 16.7°C).
OBS-0042151,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 06:00:00,2025-05-08,6,5,3,0,spring,17.5,17.5,8.3,54.9,1003.6,0.5,323,0.6,0,none,35,26.7,0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 17.5°C).
OBS-0042152,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 07:00:00,2025-05-08,7,5,3,0,spring,17.0,17.0,5.6,47.1,1005.1,3.3,138,5.0,0,none,37,11.8,1.3,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 17.0°C).
OBS-0042153,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 08:00:00,2025-05-08,8,5,3,0,spring,20.7,20.7,13.0,61.2,997.6,7.2,239,9.1,0,none,31,25.5,2.8,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 20.7°C).
OBS-0042154,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 09:00:00,2025-05-08,9,5,3,0,spring,21.3,21.3,10.7,50.7,999.8,8.4,134,10.5,0,none,22,15.4,4.4,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 21.3°C).
OBS-0042155,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 10:00:00,2025-05-08,10,5,3,0,spring,22.7,22.7,11.8,50.3,999.9,0.9,25,1.8,0,none,20,18.5,5.6,0,clear,dry,10,0,t_shirt_comfortable,Clear skies,Wear t shirt comfortable (feels like 22.7°C). Moderate UV — sunscreen recommended.
OBS-0042156,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 11:00:00,2025-05-08,11,5,3,0,spring,23.0,23.0,8.2,38.7,1000.9,10.5,19,19.4,0,none,4,8.9,7.3,0,clear,dry,10,0,t_shirt_comfortable,Clear skies,Wear t shirt comfortable (feels like 23.0°C). Moderate UV — sunscreen recommended.
OBS-0042157,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 12:00:00,2025-05-08,12,5,3,0,spring,22.2,22.2,8.5,41.6,1007.7,0,285,0.0,0,none,29,17.1,6.4,0,clear,dry,10,0,t_shirt_comfortable,Clear skies,Wear t shirt comfortable (feels like 22.2°C). Moderate UV — sunscreen recommended.
OBS-0042158,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 13:00:00,2025-05-08,13,5,3,0,spring,22.6,22.6,14.8,61.4,1007.2,1.8,339,3.0,0,none,28,18.3,6.6,0,clear,dry,10,0,t_shirt_comfortable,Clear skies,Wear t shirt comfortable (feels like 22.6°C). Moderate UV — sunscreen recommended.
OBS-0042159,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 14:00:00,2025-05-08,14,5,3,0,spring,20.9,20.9,14.5,66.8,1000.1,2.9,73,5.1,0,none,16,13.2,7.2,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 20.9°C). Moderate UV — sunscreen recommended.
OBS-0042160,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 15:00:00,2025-05-08,15,5,3,0,spring,22.4,22.4,14.9,62.7,994.9,3.1,87,5.6,0,none,19,19.9,6.5,0,clear,dry,10,0,t_shirt_comfortable,Clear skies,Wear t shirt comfortable (feels like 22.4°C). Moderate UV — sunscreen recommended.
OBS-0042161,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 16:00:00,2025-05-08,16,5,3,0,spring,20.3,20.3,10.6,53.6,997.6,12.1,50,19.4,0,none,1,13.2,6.5,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 20.3°C). Moderate UV — sunscreen recommended.
OBS-0042162,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 17:00:00,2025-05-08,17,5,3,0,spring,19.4,19.4,6.5,43.1,1007.0,6.3,73,10.7,0,none,32,10.7,4.0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 19.4°C).
OBS-0042163,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 18:00:00,2025-05-08,18,5,3,0,spring,15.8,15.8,4.1,45.6,1005.5,8.3,315,11.6,0,none,17,19.0,3.2,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 15.8°C).
OBS-0042164,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 19:00:00,2025-05-08,19,5,3,0,spring,16.0,16.0,5.9,51.1,1004.0,11.0,27,15.1,0,none,29,12.3,1.5,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 16.0°C).
OBS-0042165,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 20:00:00,2025-05-08,20,5,3,0,spring,16.0,16.0,6.9,54.9,997.0,10.1,190,15.8,0,none,7,9.4,0.0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 16.0°C).
OBS-0042166,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 21:00:00,2025-05-08,21,5,3,0,spring,14.9,14.9,7.2,59.8,994.3,11.7,284,19.8,0,none,39,20.2,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 14.9°C).
OBS-0042167,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 22:00:00,2025-05-08,22,5,3,0,spring,12.3,12.3,-4.0,31.9,1001.2,10.9,110,18.3,0,none,21,21.3,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.3°C).
OBS-0042168,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-08 23:00:00,2025-05-08,23,5,3,0,spring,13.3,13.3,6.6,63.9,997.8,16.5,103,31.4,0,none,28,21.9,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 13.3°C).
OBS-0042169,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-09 00:00:00,2025-05-09,0,5,4,0,spring,12.3,12.3,9.8,84.9,1003.8,0.3,97,0.6,0.8,rain,70,19.2,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 12.3°C).
OBS-0042170,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-09 01:00:00,2025-05-09,1,5,4,0,spring,13.5,13.5,8.8,73.4,1006.7,0,254,0.0,0.6,rain,69,9.6,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 13.5°C).
OBS-0042171,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-09 02:00:00,2025-05-09,2,5,4,0,spring,14.2,14.2,10.5,78.5,1001.0,1.8,32,2.3,1.4,rain,68,10.6,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 14.2°C).
OBS-0042172,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-09 03:00:00,2025-05-09,3,5,4,0,spring,14.1,14.1,9.9,75.6,1004.0,8.0,35,15.8,0.6,rain,66,28.2,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 14.1°C).
OBS-0042173,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-09 04:00:00,2025-05-09,4,5,4,0,spring,15.9,15.9,9.6,66.4,1009.7,11.3,172,14.4,0.3,rain,84,26.7,0,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 15.9°C).
OBS-0042174,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-09 05:00:00,2025-05-09,5,5,4,0,spring,16.9,16.9,15.3,90.3,995.6,12.3,147,22.1,1.3,rain,68,17.6,0,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 16.9°C).
